zip,people_complete,filed_date,report_date
56658,5,NA,2021-07-28
56155,169,NA,2021-07-28
55175,5,NA,2021-07-28
55410,15049,NA,2021-07-28
55113,27155,NA,2021-07-28
56226,94,NA,2021-07-28
55974,1104,NA,2021-07-28
56531,786,NA,2021-07-28
55420,13436,NA,2021-07-28
55981,2360,NA,2021-07-28
55957,282,NA,2021-07-28
55314,571,NA,2021-07-28
56334,2762,NA,2021-07-28
55419,19046,NA,2021-07-28
55403,10638,NA,2021-07-28
55716,109,NA,2021-07-28
56736,394,NA,2021-07-28
56235,277,NA,2021-07-28
56538,35,NA,2021-07-28
55967,466,NA,2021-07-28
56183,629,NA,2021-07-28
56750,1174,NA,2021-07-28
56007,10535,NA,2021-07-28
55027,1243,NA,2021-07-28
56129,325,NA,2021-07-28
55604,2544,NA,2021-07-28
55109,20037,NA,2021-07-28
56537,8111,NA,2021-07-28
55968,56,NA,2021-07-28
56663,91,NA,2021-07-28
55090,262,NA,2021-07-28
55480,5,NA,2021-07-28
56273,2125,NA,2021-07-28
55921,2139,NA,2021-07-28
56381,1088,NA,2021-07-28
56552,201,NA,2021-07-28
55572,5,NA,2021-07-28
56093,5490,NA,2021-07-28
55710,656,NA,2021-07-28
55382,1535,NA,2021-07-28
55551,5,NA,2021-07-28
56571,1005,NA,2021-07-28
55108,9752,NA,2021-07-28
56128,749,NA,2021-07-28
55605,308,NA,2021-07-28
56367,2638,NA,2021-07-28
55347,20924,NA,2021-07-28
55594,5,NA,2021-07-28
56294,33,NA,2021-07-28
56447,500,NA,2021-07-28
55467,5,NA,2021-07-28
56291,178,NA,2021-07-28
56442,1553,NA,2021-07-28
55756,213,NA,2021-07-28
55030,420,NA,2021-07-28
56010,460,NA,2021-07-28
56731,39,NA,2021-07-28
55711,379,NA,2021-07-28
55084,697,NA,2021-07-28
56096,1415,NA,2021-07-28
55732,630,NA,2021-07-28
55603,278,NA,2021-07-28
56623,1368,NA,2021-07-28
55940,1258,NA,2021-07-28
56212,205,NA,2021-07-28
55973,129,NA,2021-07-28
56221,369,NA,2021-07-28
55702,261,NA,2021-07-28
56722,163,NA,2021-07-28
56515,1571,NA,2021-07-28
56218,229,NA,2021-07-28
56510,1226,NA,2021-07-28
56386,286,NA,2021-07-28
56258,6940,NA,2021-07-28
56550,215,NA,2021-07-28
55706,928,NA,2021-07-28
56726,572,NA,2021-07-28
55936,877,NA,2021-07-28
56264,884,NA,2021-07-28
56569,588,NA,2021-07-28
55110,23106,NA,2021-07-28
55607,76,NA,2021-07-28
56627,133,NA,2021-07-28
56757,386,NA,2021-07-28
56113,105,NA,2021-07-28
55133,9,NA,2021-07-28
55612,424,NA,2021-07-28
55713,446,NA,2021-07-28
56733,228,NA,2021-07-28
56446,515,NA,2021-07-28
56295,104,NA,2021-07-28
56311,335,NA,2021-07-28
55331,12705,NA,2021-07-28
55302,3196,NA,2021-07-28
56621,1587,NA,2021-07-28
55601,86,NA,2021-07-28
56534,503,NA,2021-07-28
56239,240,NA,2021-07-28
56078,212,NA,2021-07-28
56097,1566,NA,2021-07-28
56149,440,NA,2021-07-28
56644,263,NA,2021-07-28
55169,5,NA,2021-07-28
56517,88,NA,2021-07-28
55406,23437,NA,2021-07-28
56667,279,NA,2021-07-28
55381,825,NA,2021-07-28
56572,2939,NA,2021-07-28
56071,6102,NA,2021-07-28
55051,4031,NA,2021-07-28
56042,306,NA,2021-07-28
55038,13097,NA,2021-07-28
56715,116,NA,2021-07-28
55735,658,NA,2021-07-28
55440,134,NA,2021-07-28
55753,418,NA,2021-07-28
55407,22735,NA,2021-07-28
56561,71,NA,2021-07-28
55392,11,NA,2021-07-28
55912,14742,NA,2021-07-28
56240,420,NA,2021-07-28
55329,715,NA,2021-07-28
55424,7082,NA,2021-07-28
55985,736,NA,2021-07-28
56309,630,NA,2021-07-28
56279,413,NA,2021-07-28
55387,7932,NA,2021-07-28
56574,135,NA,2021-07-28
55554,5,NA,2021-07-28
55931,167,NA,2021-07-28
56263,186,NA,2021-07-28
56137,466,NA,2021-07-28
55117,23100,NA,2021-07-28
55455,545,NA,2021-07-28
56378,3091,NA,2021-07-28
55358,1995,NA,2021-07-28
56475,527,NA,2021-07-28
55044,34342,NA,2021-07-28
55749,195,NA,2021-07-28
56729,53,NA,2021-07-28
55709,1908,NA,2021-07-28
56024,1735,NA,2021-07-28
56527,293,NA,2021-07-28
56514,1629,NA,2021-07-28
56219,444,NA,2021-07-28
56243,505,NA,2021-07-28
56136,658,NA,2021-07-28
55116,17075,NA,2021-07-28
55977,99,NA,2021-07-28
56528,814,NA,2021-07-28
56225,353,NA,2021-07-28
55782,264,NA,2021-07-28
56171,743,NA,2021-07-28
55017,236,NA,2021-07-28
56037,713,NA,2021-07-28
56716,3806,NA,2021-07-28
55736,665,NA,2021-07-28
55172,5,NA,2021-07-28
56152,577,NA,2021-07-28
55002,5,NA,2021-07-28
56022,31,NA,2021-07-28
56735,342,NA,2021-07-28
55018,494,NA,2021-07-28
55441,11353,NA,2021-07-28
56461,1257,NA,2021-07-28
55103,6353,NA,2021-07-28
56123,227,NA,2021-07-28
56458,185,NA,2021-07-28
55375,2269,NA,2021-07-28
56586,801,NA,2021-07-28
56355,227,NA,2021-07-28
55807,5405,NA,2021-07-28
55478,7,NA,2021-07-28
56350,191,NA,2021-07-28
55370,331,NA,2021-07-28
55802,1897,NA,2021-07-28
56583,73,NA,2021-07-28
55906,12726,NA,2021-07-28
55579,5,NA,2021-07-28
55555,9,NA,2021-07-28
56278,1489,NA,2021-07-28
56575,301,NA,2021-07-28
55386,5576,NA,2021-07-28
56668,153,NA,2021-07-28
55145,5,NA,2021-07-28
56165,146,NA,2021-07-28
56089,80,NA,2021-07-28
56157,287,NA,2021-07-28
55177,5,NA,2021-07-28
56385,359,NA,2021-07-28
56556,410,NA,2021-07-28
55909,797,NA,2021-07-28
55576,5,NA,2021-07-28
55447,13526,NA,2021-07-28
56467,1170,NA,2021-07-28
55076,12818,NA,2021-07-28
56056,40,NA,2021-07-28
56685,73,NA,2021-07-28
56533,134,NA,2021-07-28
55010,40,NA,2021-07-28
56030,5,NA,2021-07-28
56751,2550,NA,2021-07-28
55771,671,NA,2021-07-28
56754,199,NA,2021-07-28
56187,6947,NA,2021-07-28
55079,3600,NA,2021-07-28
55401,7979,NA,2021-07-28
56237,206,NA,2021-07-28
55965,1272,NA,2021-07-28
56520,1635,NA,2021-07-28
55573,5,NA,2021-07-28
56553,108,NA,2021-07-28
56519,124,NA,2021-07-28
55946,1479,NA,2021-07-28
56214,281,NA,2021-07-28
56535,588,NA,2021-07-28
55124,33638,NA,2021-07-28
56727,320,NA,2021-07-28
55707,1642,NA,2021-07-28
55414,17835,NA,2021-07-28
56339,464,NA,2021-07-28
55319,2270,NA,2021-07-28
56434,47,NA,2021-07-28
56091,150,NA,2021-07-28
55722,546,NA,2021-07-28
55003,2201,NA,2021-07-28
56023,189,NA,2021-07-28
56433,788,NA,2021-07-28
55413,8993,NA,2021-07-28
55421,16894,NA,2021-07-28
56401,12016,NA,2021-07-28
55020,1891,NA,2021-07-28
55111,89,NA,2021-07-28
56131,1107,NA,2021-07-28
56065,1196,NA,2021-07-28
55748,610,NA,2021-07-28
55045,3616,NA,2021-07-28
55395,1252,NA,2021-07-28
55939,981,NA,2021-07-28
56566,211,NA,2021-07-28
56207,126,NA,2021-07-28
55955,1535,NA,2021-07-28
55950,81,NA,2021-07-28
55784,52,NA,2021-07-28
55089,894,NA,2021-07-28
56650,267,NA,2021-07-28
56083,325,NA,2021-07-28
56761,154,NA,2021-07-28
55741,1575,NA,2021-07-28
55056,5630,NA,2021-07-28
55188,5,NA,2021-07-28
55025,12210,NA,2021-07-28
56742,364,NA,2021-07-28
56063,1634,NA,2021-07-28
55043,1965,NA,2021-07-28
56281,206,NA,2021-07-28
56452,1140,NA,2021-07-28
55472,7,NA,2021-07-28
55923,2493,NA,2021-07-28
56271,450,NA,2021-07-28
56162,121,NA,2021-07-28
55334,1289,NA,2021-07-28
55439,6642,NA,2021-07-28
56314,342,NA,2021-07-28
56540,842,NA,2021-07-28
56573,3253,NA,2021-07-28
55380,5,NA,2021-07-28
55947,4619,NA,2021-07-28
56518,104,NA,2021-07-28
56215,2057,NA,2021-07-28
56468,2341,NA,2021-07-28
55345,14975,NA,2021-07-28
55448,15051,NA,2021-07-28
56629,26,NA,2021-07-28
55104,24973,NA,2021-07-28
55609,256,NA,2021-07-28
56116,192,NA,2021-07-28
55814,5,NA,2021-07-28
55366,121,NA,2021-07-28
55032,1378,NA,2021-07-28
Unknown/missing,7592,NA,2021-07-28
56017,916,NA,2021-07-28
55037,1691,NA,2021-07-28
56323,200,NA,2021-07-28
55303,23827,NA,2021-07-28
56723,395,NA,2021-07-28
55703,341,NA,2021-07-28
56710,169,NA,2021-07-28
55730,10,NA,2021-07-28
56144,383,NA,2021-07-28
55164,5,NA,2021-07-28
56649,4412,NA,2021-07-28
55942,5,NA,2021-07-28
56210,13,NA,2021-07-28
56347,2478,NA,2021-07-28
55815,25,NA,2021-07-28
56594,158,NA,2021-07-28
55367,397,NA,2021-07-28
55924,543,NA,2021-07-28
55485,5,NA,2021-07-28
56276,111,NA,2021-07-28
55388,2797,NA,2021-07-28
55961,199,NA,2021-07-28
55036,29,NA,2021-07-28
56016,383,NA,2021-07-28
55708,520,NA,2021-07-28
56728,768,NA,2021-07-28
55005,1773,NA,2021-07-28
56025,201,NA,2021-07-28
55763,266,NA,2021-07-28
56633,2047,NA,2021-07-28
55613,135,NA,2021-07-28
56472,3509,NA,2021-07-28
55460,5,NA,2021-07-28
56440,444,NA,2021-07-28
56293,487,NA,2021-07-28
56249,131,NA,2021-07-28
56544,2058,NA,2021-07-28
56541,29,NA,2021-07-28
56178,763,NA,2021-07-28
56578,414,NA,2021-07-28
55927,1854,NA,2021-07-28
56398,5,NA,2021-07-28
55432,17083,NA,2021-07-28
55766,16,NA,2021-07-28
56720,9,NA,2021-07-28
56068,453,NA,2021-07-28
55745,16,NA,2021-07-28
56044,938,NA,2021-07-28
55769,971,NA,2021-07-28
55723,1355,NA,2021-07-28
55436,10214,NA,2021-07-28
55992,2683,NA,2021-07-28
55433,17115,NA,2021-07-28
55962,376,NA,2021-07-28
56230,330,NA,2021-07-28
56671,1474,NA,2021-07-28
55082,22442,NA,2021-07-28
56209,908,NA,2021-07-28
56501,8237,NA,2021-07-28
56119,478,NA,2021-07-28
55425,5691,NA,2021-07-28
55328,4440,NA,2021-07-28
56308,12448,NA,2021-07-28
55409,8209,NA,2021-07-28
56324,444,NA,2021-07-28
55304,24590,NA,2021-07-28
56637,123,NA,2021-07-28
55726,512,NA,2021-07-28
56307,1733,NA,2021-07-28
55327,2925,NA,2021-07-28
55073,1808,NA,2021-07-28
56680,83,NA,2021-07-28
55591,5,NA,2021-07-28
56362,2281,NA,2021-07-28
55342,766,NA,2021-07-28
56762,1105,NA,2021-07-28
55742,116,NA,2021-07-28
55120,3346,NA,2021-07-28
55125,28022,NA,2021-07-28
56251,360,NA,2021-07-28
56482,2523,NA,2021-07-28
55903,331,NA,2021-07-28
56384,105,NA,2021-07-28
56557,1252,NA,2021-07-28
56628,815,NA,2021-07-28
55105,18678,NA,2021-07-28
56125,43,NA,2021-07-28
56014,323,NA,2021-07-28
56143,2018,NA,2021-07-28
55945,660,NA,2021-07-28
56443,639,NA,2021-07-28
55450,17,NA,2021-07-28
56470,4778,NA,2021-07-28
55364,8749,NA,2021-07-28
55816,117,NA,2021-07-28
56344,24,NA,2021-07-28
56449,588,NA,2021-07-28
55361,21,NA,2021-07-28
56592,134,NA,2021-07-28
56341,24,NA,2021-07-28
55738,228,NA,2021-07-28
56245,183,NA,2021-07-28
55917,1566,NA,2021-07-28
56548,339,NA,2021-07-28
56277,1410,NA,2021-07-28
55925,544,NA,2021-07-28
55389,956,NA,2021-07-28
55484,6,NA,2021-07-28
55016,21519,NA,2021-07-28
56036,835,NA,2021-07-28
55166,5,NA,2021-07-28
56098,751,NA,2021-07-28
56146,20,NA,2021-07-28
56047,22,NA,2021-07-28
55067,13,NA,2021-07-28
55963,3035,NA,2021-07-28
56231,166,NA,2021-07-28
55102,12266,NA,2021-07-28
56122,197,NA,2021-07-28
55721,1766,NA,2021-07-28
56701,5832,NA,2021-07-28
56330,489,NA,2021-07-28
55310,728,NA,2021-07-28
55990,444,NA,2021-07-28
55431,12673,NA,2021-07-28
56585,465,NA,2021-07-28
55804,9932,NA,2021-07-28
56288,2381,NA,2021-07-28
55376,8609,NA,2021-07-28
56356,108,NA,2021-07-28
55408,20538,NA,2021-07-28
56325,75,NA,2021-07-28
55305,14083,NA,2021-07-28
55412,10745,NA,2021-07-28
56224,95,NA,2021-07-28
56529,2140,NA,2021-07-28
55976,4244,NA,2021-07-28
55171,5,NA,2021-07-28
56151,365,NA,2021-07-28
56659,60,NA,2021-07-28
55615,227,NA,2021-07-28
55118,18050,NA,2021-07-28
56138,285,NA,2021-07-28
55316,13743,NA,2021-07-28
56336,643,NA,2021-07-28
56653,514,NA,2021-07-28
56080,323,NA,2021-07-28
56262,355,NA,2021-07-28
56580,478,NA,2021-07-28
55373,2664,NA,2021-07-28
56353,2930,NA,2021-07-28
55772,146,NA,2021-07-28
56181,434,NA,2021-07-28
56760,141,NA,2021-07-28
55350,8676,NA,2021-07-28
56282,537,NA,2021-07-28
55317,14132,NA,2021-07-28
56673,244,NA,2021-07-28
55080,1017,NA,2021-07-28
55797,752,NA,2021-07-28
55144,12,NA,2021-07-28
56669,157,NA,2021-07-28
56164,2342,NA,2021-07-28
56686,354,NA,2021-07-28
56758,147,NA,2021-07-28
55075,10898,NA,2021-07-28
56055,2052,NA,2021-07-28
55752,195,NA,2021-07-28
55427,15557,NA,2021-07-28
55422,18381,NA,2021-07-28
55983,630,NA,2021-07-28
56363,58,NA,2021-07-28
55343,15872,NA,2021-07-28
56660,107,NA,2021-07-28
55428,16246,NA,2021-07-28
55325,1687,NA,2021-07-28
56734,187,NA,2021-07-28
55019,1185,NA,2021-07-28
56039,350,NA,2021-07-28
55128,16740,NA,2021-07-28
55956,946,NA,2021-07-28
55964,2226,NA,2021-07-28
56236,158,NA,2021-07-28
56626,166,NA,2021-07-28
55606,198,NA,2021-07-28
55127,12004,NA,2021-07-28
56661,364,NA,2021-07-28
55092,4852,NA,2021-07-28
56003,8906,NA,2021-07-28
55026,279,NA,2021-07-28
56006,5,NA,2021-07-28
55922,266,NA,2021-07-28
56270,565,NA,2021-07-28
55483,5,NA,2021-07-28
55712,214,NA,2021-07-28
56732,446,NA,2021-07-28
55446,18388,NA,2021-07-28
56466,1229,NA,2021-07-28
56371,37,NA,2021-07-28
55953,369,NA,2021-07-28
56201,10209,NA,2021-07-28
56296,972,NA,2021-07-28
55368,1069,NA,2021-07-28
55449,18357,NA,2021-07-28
56469,545,NA,2021-07-28
56364,1696,NA,2021-07-28
55344,9575,NA,2021-07-28
55597,5,NA,2021-07-28
55970,452,NA,2021-07-28
56222,799,NA,2021-07-28
55088,800,NA,2021-07-28
56176,470,NA,2021-07-28
55785,105,NA,2021-07-28
56568,52,NA,2021-07-28
56265,3381,NA,2021-07-28
56110,794,NA,2021-07-28
55130,7307,NA,2021-07-28
56647,248,NA,2021-07-28
55087,167,NA,2021-07-28
56377,9913,NA,2021-07-28
55357,1633,NA,2021-07-28
55042,7544,NA,2021-07-28
56062,1454,NA,2021-07-28
55971,1614,NA,2021-07-28
56223,533,NA,2021-07-28
55332,833,NA,2021-07-28
56312,745,NA,2021-07-28
56041,505,NA,2021-07-28
55150,138,NA,2021-07-28
56170,212,NA,2021-07-28
55783,1151,NA,2021-07-28
56331,628,NA,2021-07-28
55311,23146,NA,2021-07-28
56646,119,NA,2021-07-28
56172,1497,NA,2021-07-28
55781,436,NA,2021-07-28
55161,5,NA,2021-07-28
56141,122,NA,2021-07-28
55383,5,NA,2021-07-28
56570,483,NA,2021-07-28
56441,1371,NA,2021-07-28
56292,184,NA,2021-07-28
56516,127,NA,2021-07-28
55949,1124,NA,2021-07-28
56524,341,NA,2021-07-28
56229,736,NA,2021-07-28
55442,8834,NA,2021-07-28
56343,386,NA,2021-07-28
55811,17114,NA,2021-07-28
55363,1773,NA,2021-07-28
56590,160,NA,2021-07-28
55405,9872,NA,2021-07-28
56328,43,NA,2021-07-28
55308,3278,NA,2021-07-28
56425,4212,NA,2021-07-28
55731,3467,NA,2021-07-28
56711,53,NA,2021-07-28
55734,2916,NA,2021-07-28
56714,423,NA,2021-07-28
56019,338,NA,2021-07-28
56034,239,NA,2021-07-28
55719,2405,NA,2021-07-28
55014,15980,NA,2021-07-28
55488,5,NA,2021-07-28
55385,476,NA,2021-07-28
55929,621,NA,2021-07-28
56576,418,NA,2021-07-28
55602,131,NA,2021-07-28
55443,20736,NA,2021-07-28
56601,14806,NA,2021-07-28
56120,468,NA,2021-07-28
56169,233,NA,2021-07-28
55557,5,NA,2021-07-28
55384,1061,NA,2021-07-28
56577,8,NA,2021-07-28
55479,5,NA,2021-07-28
56354,668,NA,2021-07-28
55806,4610,NA,2021-07-28
56587,795,NA,2021-07-28
56459,20,NA,2021-07-28
55374,8158,NA,2021-07-28
55982,185,NA,2021-07-28
55423,23122,NA,2021-07-28
56166,84,NA,2021-07-28
55795,626,NA,2021-07-28
55146,13,NA,2021-07-28
55445,7748,NA,2021-07-28
56368,1838,NA,2021-07-28
56465,1122,NA,2021-07-28
55348,20,NA,2021-07-28
55750,1013,NA,2021-07-28
55047,1524,NA,2021-07-28
56088,785,NA,2021-07-28
56156,2812,NA,2021-07-28
56180,579,NA,2021-07-28
56662,328,NA,2021-07-28
56678,400,NA,2021-07-28
55155,9,NA,2021-07-28
55786,110,NA,2021-07-28
56175,1401,NA,2021-07-28
55932,994,NA,2021-07-28
56260,343,NA,2021-07-28
56763,1971,NA,2021-07-28
55954,655,NA,2021-07-28
56551,914,NA,2021-07-28
56382,469,NA,2021-07-28
55352,4584,NA,2021-07-28
56372,5,NA,2021-07-28
55041,4213,NA,2021-07-28
56387,3089,NA,2021-07-28
56554,1271,NA,2021-07-28
55320,1942,NA,2021-07-28
56759,130,NA,2021-07-28
55074,880,NA,2021-07-28
56687,5,NA,2021-07-28
55779,2057,NA,2021-07-28
56054,372,NA,2021-07-28
56455,622,NA,2021-07-28
55378,18465,NA,2021-07-28
56358,1040,NA,2021-07-28
55397,1328,NA,2021-07-28
55057,14629,NA,2021-07-28
56688,44,NA,2021-07-28
56756,299,NA,2021-07-28
56185,250,NA,2021-07-28
56547,1131,NA,2021-07-28
55567,5,NA,2021-07-28
55918,482,NA,2021-07-28
56652,172,NA,2021-07-28
56081,2857,NA,2021-07-28
56084,10,NA,2021-07-28
56657,218,NA,2021-07-28
56522,197,NA,2021-07-28
55790,1108,NA,2021-07-28
55760,1463,NA,2021-07-28
56740,7,NA,2021-07-28
55068,17961,NA,2021-07-28
55765,333,NA,2021-07-28
56048,1870,NA,2021-07-28
55470,5,NA,2021-07-28
56283,2955,NA,2021-07-28
56450,560,NA,2021-07-28
56317,13,NA,2021-07-28
55337,26120,NA,2021-07-28
55416,23039,NA,2021-07-28
56436,5,NA,2021-07-28
56473,1425,NA,2021-07-28
56542,1124,NA,2021-07-28
56318,401,NA,2021-07-28
55435,9632,NA,2021-07-28
55338,456,NA,2021-07-28
56741,14,NA,2021-07-28
56115,584,NA,2021-07-28
55106,27013,NA,2021-07-28
55979,345,NA,2021-07-28
56543,112,NA,2021-07-28
56713,405,NA,2021-07-28
55733,2930,NA,2021-07-28
56721,4704,NA,2021-07-28
56560,19247,NA,2021-07-28
55393,5,NA,2021-07-28
55430,11463,NA,2021-07-28
55991,661,NA,2021-07-28
56376,107,NA,2021-07-28
55356,3610,NA,2021-07-28
56345,5882,NA,2021-07-28
55468,6,NA,2021-07-28
56448,251,NA,2021-07-28
55365,5,NA,2021-07-28
56511,896,NA,2021-07-28
55747,6,NA,2021-07-28
56474,1549,NA,2021-07-28
56379,7500,NA,2021-07-28
55454,3301,NA,2021-07-28
55359,3460,NA,2021-07-28
56257,219,NA,2021-07-28
56484,1949,NA,2021-07-28
55905,27,NA,2021-07-28
56389,29,NA,2021-07-28
56666,378,NA,2021-07-28
55798,257,NA,2021-07-28
56147,71,NA,2021-07-28
56027,323,NA,2021-07-28
55007,817,NA,2021-07-28
55353,1114,NA,2021-07-28
56373,994,NA,2021-07-28
55580,5,NA,2021-07-28
56631,5,NA,2021-07-28
56111,159,NA,2021-07-28
56114,128,NA,2021-07-28
56619,359,NA,2021-07-28
55972,2665,NA,2021-07-28
56220,1337,NA,2021-07-28
55919,541,NA,2021-07-28
56546,132,NA,2021-07-28
55935,501,NA,2021-07-28
55399,6,NA,2021-07-28
56267,3237,NA,2021-07-28
55301,5029,NA,2021-07-28
56321,223,NA,2021-07-28
56313,23,NA,2021-07-28
55333,331,NA,2021-07-28
56244,501,NA,2021-07-28
55569,5,NA,2021-07-28
56549,2200,NA,2021-07-28
56478,5,NA,2021-07-28
56375,278,NA,2021-07-28
55355,4193,NA,2021-07-28
55458,150,NA,2021-07-28
55764,186,NA,2021-07-28
56744,219,NA,2021-07-28
55069,2214,NA,2021-07-28
55757,383,NA,2021-07-28
56274,73,NA,2021-07-28
55487,11,NA,2021-07-28
56579,434,NA,2021-07-28
55926,390,NA,2021-07-28
55063,3717,NA,2021-07-28
56043,257,NA,2021-07-28
56046,33,NA,2021-07-28
55066,10361,NA,2021-07-28
56168,384,NA,2021-07-28
56142,415,NA,2021-07-28
56073,8972,NA,2021-07-28
55053,497,NA,2021-07-28
56232,1196,NA,2021-07-28
55960,2173,NA,2021-07-28
56241,1878,NA,2021-07-28
56683,298,NA,2021-07-28
55070,2879,NA,2021-07-28
56050,717,NA,2021-07-28
55751,644,NA,2021-07-28
55360,1397,NA,2021-07-28
56340,592,NA,2021-07-28
56593,10,NA,2021-07-28
55812,5316,NA,2021-07-28
56738,538,NA,2021-07-28
55718,1816,NA,2021-07-28
56035,230,NA,2021-07-28
56326,570,NA,2021-07-28
55306,9151,NA,2021-07-28
55426,17009,NA,2021-07-28
55987,18134,NA,2021-07-28
56481,591,NA,2021-07-28
56252,512,NA,2021-07-28
55717,181,NA,2021-07-28
56737,317,NA,2021-07-28
56051,302,NA,2021-07-28
55071,2841,NA,2021-07-28
55101,4803,NA,2021-07-28
56121,240,NA,2021-07-28
55616,4057,NA,2021-07-28
56636,2132,NA,2021-07-28
55129,18707,NA,2021-07-28
55122,20195,NA,2021-07-28
56256,1322,NA,2021-07-28
56388,5,NA,2021-07-28
55904,16352,NA,2021-07-28
56253,384,NA,2021-07-28
55901,36007,NA,2021-07-28
55411,11600,NA,2021-07-28
56431,4448,NA,2021-07-28
55011,4542,NA,2021-07-28
56031,5681,NA,2021-07-28
56255,119,NA,2021-07-28
56140,5,NA,2021-07-28
56145,225,NA,2021-07-28
55165,5,NA,2021-07-28
55746,7843,NA,2021-07-28
56327,365,NA,2021-07-28
55307,1377,NA,2021-07-28
56052,314,NA,2021-07-28
56681,140,NA,2021-07-28
55072,1304,NA,2021-07-28
56684,147,NA,2021-07-28
55077,8054,NA,2021-07-28
56057,1792,NA,2021-07-28
55362,8127,NA,2021-07-28
55810,5055,NA,2021-07-28
56591,118,NA,2021-07-28
56342,1183,NA,2021-07-28
56153,76,NA,2021-07-28
56672,830,NA,2021-07-28
55341,1508,NA,2021-07-28
56361,1046,NA,2021-07-28
55592,5,NA,2021-07-28
55902,18295,NA,2021-07-28
56651,220,NA,2021-07-28
56082,7318,NA,2021-07-28
56208,943,NA,2021-07-28
55371,5781,NA,2021-07-28
55803,11207,NA,2021-07-28
56139,181,NA,2021-07-28
55614,1251,NA,2021-07-28
56634,509,NA,2021-07-28
55119,22523,NA,2021-07-28
56588,252,NA,2021-07-28
56456,5,NA,2021-07-28
56285,414,NA,2021-07-28
56453,244,NA,2021-07-28
56280,208,NA,2021-07-28
55473,5,NA,2021-07-28
56001,24492,NA,2021-07-28
55021,15126,NA,2021-07-28
56033,139,NA,2021-07-28
55013,3310,NA,2021-07-28
56724,60,NA,2021-07-28
55009,4106,NA,2021-07-28
56029,325,NA,2021-07-28
55704,428,NA,2021-07-28
56159,1163,NA,2021-07-28
56087,1339,NA,2021-07-28
56654,60,NA,2021-07-28
55112,26298,NA,2021-07-28
56132,263,NA,2021-07-28
56589,915,NA,2021-07-28
55808,3099,NA,2021-07-28
56284,778,NA,2021-07-28
55951,683,NA,2021-07-28
56523,179,NA,2021-07-28
56630,960,NA,2021-07-28
56248,334,NA,2021-07-28
56396,5,NA,2021-07-28
56545,312,NA,2021-07-28
56679,48,NA,2021-07-28
55787,236,NA,2021-07-28
56174,170,NA,2021-07-28
56158,137,NA,2021-07-28
56655,844,NA,2021-07-28
56444,1494,NA,2021-07-28
56297,293,NA,2021-07-28
55369,23011,NA,2021-07-28
56349,315,NA,2021-07-28
56437,377,NA,2021-07-28
55417,17664,NA,2021-07-28
56676,630,NA,2021-07-28
55085,189,NA,2021-07-28
55767,2655,NA,2021-07-28
55040,4592,NA,2021-07-28
56060,183,NA,2021-07-28
56090,238,NA,2021-07-28
55592,5,NA,2021-07-21
55341,1492,NA,2021-07-21
56361,1043,NA,2021-07-21
56738,531,NA,2021-07-21
56035,229,NA,2021-07-21
55718,1807,NA,2021-07-21
56577,8,NA,2021-07-21
55557,5,NA,2021-07-21
55384,1056,NA,2021-07-21
56389,28,NA,2021-07-21
56484,1936,NA,2021-07-21
55905,26,NA,2021-07-21
56257,219,NA,2021-07-21
56252,511,NA,2021-07-21
56481,587,NA,2021-07-21
55795,624,NA,2021-07-21
55146,13,NA,2021-07-21
56166,83,NA,2021-07-21
56121,237,NA,2021-07-21
55101,4784,NA,2021-07-21
55047,1518,NA,2021-07-21
56686,351,NA,2021-07-21
56758,146,NA,2021-07-21
56055,2039,NA,2021-07-21
55075,10809,NA,2021-07-21
55122,20067,NA,2021-07-21
56033,139,NA,2021-07-21
55013,3269,NA,2021-07-21
55983,624,NA,2021-07-21
55422,18252,NA,2021-07-21
56431,4419,NA,2021-07-21
55411,11412,NA,2021-07-21
56132,261,NA,2021-07-21
55112,26090,NA,2021-07-21
55428,16092,NA,2021-07-21
55325,1678,NA,2021-07-21
55320,1924,NA,2021-07-21
56523,179,NA,2021-07-21
55956,939,NA,2021-07-21
56335,79,NA,2021-07-21
55418,20657,NA,2021-07-21
55315,3515,NA,2021-07-21
56438,948,NA,2021-07-21
55787,235,NA,2021-07-21
56174,168,NA,2021-07-21
56679,48,NA,2021-07-21
55127,11943,NA,2021-07-21
55336,3540,NA,2021-07-21
56316,509,NA,2021-07-21
55417,17589,NA,2021-07-21
56437,375,NA,2021-07-21
55026,278,NA,2021-07-21
56006,5,NA,2021-07-21
55580,5,NA,2021-07-21
55353,1107,NA,2021-07-21
56373,991,NA,2021-07-21
56060,183,NA,2021-07-21
55040,4553,NA,2021-07-21
55760,1457,NA,2021-07-21
56740,7,NA,2021-07-21
56114,127,NA,2021-07-21
56619,352,NA,2021-07-21
55337,25908,NA,2021-07-21
56317,13,NA,2021-07-21
55399,6,NA,2021-07-21
55935,495,NA,2021-07-21
56267,3227,NA,2021-07-21
55383,5,NA,2021-07-21
56570,481,NA,2021-07-21
56542,1112,NA,2021-07-21
56244,501,NA,2021-07-21
55569,5,NA,2021-07-21
56549,2188,NA,2021-07-21
55130,7190,NA,2021-07-21
56110,786,NA,2021-07-21
56115,580,NA,2021-07-21
55757,383,NA,2021-07-21
56377,9847,NA,2021-07-21
55357,1624,NA,2021-07-21
55717,180,NA,2021-07-21
56737,314,NA,2021-07-21
56207,126,NA,2021-07-21
55955,1535,NA,2021-07-21
56636,2122,NA,2021-07-21
55616,4032,NA,2021-07-21
56083,321,NA,2021-07-21
